  -46.438461   -0.902479
  -46.442928   -0.910691
  -46.447269   -0.912627
  -46.449970   -0.912452
  -46.453571   -0.906850
  -46.452972   -0.904961
  -46.448833   -0.903654
  -46.446381   -0.900914
  -46.436333   -0.889695
  -46.438683   -0.884497
  -46.436432   -0.881749
  -46.430004   -0.880624
  -46.424854   -0.877213
  -46.415497   -0.877932
  -46.412659   -0.872250
  -46.408138   -0.868220
  -46.404366   -0.871100
  -46.395790   -0.892742
  -46.395302   -0.898592
  -46.419434   -0.912697
  -46.424614   -0.913598 f
  -46.490376   -0.973154
  -46.488457   -0.942002
  -46.487278   -0.936340
  -46.491863   -0.913065
  -46.492371   -0.910471
  -46.491180   -0.906064
  -46.487862   -0.905605
  -46.481567   -0.910755
  -46.480541   -0.909696
  -46.479782   -0.903831
  -46.481697   -0.900090
  -46.481529   -0.896951
  -46.473000   -0.880951
  -46.468681   -0.877342
  -46.464741   -0.876666
  -46.458832   -0.884329
  -46.454456   -0.885321
  -46.452766   -0.887809
  -46.452003   -0.899302
  -46.455086   -0.902059
  -46.462593   -0.899434
  -46.464233   -0.901337
  -46.463768   -0.905514
  -46.459743   -0.911737
  -46.458435   -0.916740
  -46.461536   -0.920380
  -46.464375   -0.923716
  -46.459358   -0.926372
  -46.453949   -0.926932
  -46.448578   -0.924355
  -46.440979   -0.917359
  -46.440090   -0.922158
  -46.446644   -0.929769
  -46.453873   -0.933206
  -46.460720   -0.933709
  -46.462147   -0.936028
  -46.460865   -0.938939
  -46.455643   -0.941383
  -46.454086   -0.949730
  -46.465462   -0.953636
  -46.465443   -0.955309
  -46.460026   -0.956706
  -46.456860   -0.960640
  -46.458080   -0.962747
  -46.475304   -0.964426
  -46.479610   -0.969080
  -46.478962   -0.971164
  -46.482018   -0.975803
  -46.479046   -0.981204
  -46.479385   -0.987483
  -46.471157   -0.980687
  -46.469135   -0.976270
  -46.451267   -0.976465
  -46.441368   -0.987217
  -46.439610   -0.995352
  -46.440601   -0.999129
  -46.443481   -1.001257
  -46.447208   -1.002349
  -46.452259   -0.997183
  -46.455379   -0.996595
  -46.462578   -1.002750
  -46.464859   -1.002988
  -46.473232   -0.997863
  -46.483635   -0.996529
  -46.490459   -0.999123
  -46.486683   -1.002214
  -46.483219   -1.002171
  -46.481075   -1.002144
  -46.479786   -1.005684
  -46.481190   -1.009675
  -46.483662   -1.011588
  -46.499836   -1.014090
  -46.505898   -1.010819
  -46.510475   -1.010458
  -46.520370   -1.016855
  -46.525360   -1.016289
  -46.528728   -1.012775
  -46.535362   -0.996753
  -46.546307   -0.985385
  -46.547859   -0.977247
  -46.545105   -0.964246
  -46.540451   -0.957161
  -46.537766   -0.953071
  -46.535240   -0.938400
  -46.530754   -0.931443
  -46.526566   -0.917379
  -46.521412   -0.913968
  -46.518299   -0.913721
  -46.516598   -0.917046
  -46.518005   -0.937977
  -46.515148   -0.950908
  -46.516914   -0.959296
  -46.523502   -0.964188
  -46.524086   -0.967333
  -46.521149   -0.969806
  -46.516838   -0.965570
  -46.514126   -0.966582
  -46.512909   -0.969760
  -46.511333   -0.973867
  -46.510838   -0.980553
  -46.508724   -0.983665
  -46.504971   -0.984663
  -46.503822   -0.976493
  -46.500504   -0.976242
  -46.500416   -0.966411
  -46.494362   -0.951696
  -46.500736   -0.940063
  -46.501625   -0.935264
  -46.499409   -0.929799
  -46.498474   -0.921212
  -46.497448   -0.920154
  -46.495758   -0.922433
  -46.493099   -0.936204
  -46.490543   -0.941191
  -46.488457   -0.942002 f
  -46.523022   -0.903637
  -46.526234   -0.910264
  -46.527935   -0.907148
  -46.526535   -0.902739
  -46.519314   -0.898467
  -46.518032   -0.901588
  -46.519253   -0.903694
  -46.523136   -0.908970
  -46.526234   -0.910264 f
  -46.384552   -0.966058
  -46.414211   -0.999426
  -46.415310   -0.994630
  -46.412083   -0.986642
  -46.407593   -0.980311
  -46.404091   -0.977757
  -46.394150   -0.975331
  -46.392921   -0.973852
  -46.393623   -0.967378
  -46.392136   -0.964054
  -46.386749   -0.952024
  -46.383675   -0.948638
  -46.385189   -0.943847
  -46.383980   -0.940904
  -46.380459   -0.940023
  -46.373932   -0.947052
  -46.366856   -0.948008
  -46.364727   -0.952165
  -46.368416   -0.956185
  -46.376892   -0.959638
  -46.375744   -0.968617
  -46.377758   -0.973452
  -46.384113   -0.980643
  -46.405174   -0.991157
  -46.410484   -0.998543
  -46.414211   -0.999426 f
  -46.657925   -0.946716
  -46.658493   -0.950374
  -46.661819   -0.950206
  -46.663921   -0.948140
  -46.663525   -0.946671
  -46.656078   -0.943861
  -46.652946   -0.945078
  -46.652306   -0.946743
  -46.658493   -0.950374 f
  -46.504925   -0.952809
  -46.505871   -0.962087
  -46.507999   -0.957722
  -46.508076   -0.951657
  -46.506279   -0.945570
  -46.502934   -0.947410
  -46.501610   -0.953668
  -46.502369   -0.959534
  -46.505871   -0.962087 f
  -46.643929   -0.965808
  -46.647247   -0.969896
  -46.655773   -0.969373
  -46.658287   -0.967521
  -46.655434   -0.962886
  -46.652534   -0.962222
  -46.647511   -0.965507
  -46.644390   -0.965678
  -46.634235   -0.963672
  -46.623299   -0.957472
  -46.618320   -0.956783
  -46.618057   -0.961381
  -46.622185   -0.963733
  -46.647247   -0.969896 f
  -46.297592   -0.994608
  -46.290882   -1.010002
  -46.295059   -1.008382
  -46.304089   -1.000758
  -46.306892   -0.992427
  -46.306618   -0.981129
  -46.309494   -0.966943
  -46.307690   -0.961484
  -46.305622   -0.960621
  -46.302902   -0.962259
  -46.299511   -0.967863
  -46.285564   -1.003451
  -46.286133   -1.007850
  -46.290882   -1.010002 f
  -46.169434   -0.973151
  -46.170563   -0.979395
  -46.172432   -0.979419
  -46.173920   -0.976928
  -46.170261   -0.970398
  -46.166756   -0.968261
  -46.165485   -0.970336
  -46.170563   -0.979395 f
  -46.191601   -0.982522
  -46.189316   -0.991556
  -46.194843   -0.981379
  -46.193661   -0.976344
  -46.190971   -0.975473
  -46.187492   -0.987769
  -46.189316   -0.991556 f
  -46.351963   -1.007793
  -46.353012   -1.025847
  -46.356007   -1.019192
  -46.359356   -1.016934
  -46.360638   -1.014022
  -46.359848   -1.010665
  -46.346752   -0.994604
  -46.341984   -0.993707
  -46.341122   -0.996415
  -46.342514   -1.001243
  -46.348419   -1.011149
  -46.348705   -1.021401
  -46.350529   -1.025188
  -46.353012   -1.025847 f
  -46.201641   -1.021802
  -46.202309   -1.032299
  -46.205425   -1.032339
  -46.210892   -1.027180
  -46.210503   -1.024874
  -46.206608   -1.020642
  -46.202862   -1.021221
  -46.197124   -1.014873
  -46.194233   -1.013581
  -46.193382   -1.015034
  -46.195175   -1.021123
  -46.202309   -1.032299 f
  -46.191616   -1.042746
  -46.191906   -1.049945
  -46.196304   -1.047073
  -46.200951   -1.041066
  -46.199738   -1.038332
  -46.195602   -1.036815
  -46.189278   -1.027531
  -46.185131   -1.026850
  -46.185898   -1.032089
  -46.182880   -1.040626
  -46.184483   -1.045457
  -46.191906   -1.049945 f
  -46.065132   -1.069815
  -46.077900   -1.094702
  -46.079189   -1.091163
  -46.075424   -1.076891
  -46.066631   -1.065691
  -46.069668   -1.055482
  -46.068886   -1.051707
  -46.064747   -1.050398
  -46.060543   -1.054318
  -46.059448   -1.058696
  -46.060715   -1.073563
  -46.072823   -1.085224
  -46.077900   -1.094702 f
  -46.194069   -1.067767
  -46.188587   -1.082532
  -46.191505   -1.081733
  -46.195755   -1.074466
  -46.198784   -1.064674
  -46.198837   -1.060492
  -46.196804   -1.056910
  -46.194111   -1.056247
  -46.192635   -1.058111
  -46.187813   -1.078129
  -46.188587   -1.082532 f
  -45.873898   -1.108912
  -45.876900   -1.154355
  -45.880524   -1.149738
  -45.886230   -1.149935
  -45.888725   -1.147393
  -45.895477   -1.130811
  -45.894096   -1.128522
  -45.889984   -1.126998
  -45.884949   -1.125130
  -45.882423   -1.121930
  -45.884003   -1.118704
  -45.888119   -1.120287
  -45.898159   -1.120457
  -45.899738   -1.117461
  -45.899265   -1.114708
  -45.891232   -1.106256
  -45.886124   -1.090434
  -45.887650   -1.078021
  -45.885349   -1.074359
  -45.882607   -1.073456
  -45.879658   -1.076920
  -45.875107   -1.079244
  -45.865288   -1.077694
  -45.861874   -1.079323
  -45.858250   -1.083939
  -45.856438   -1.098884
  -45.855850   -1.103709
  -45.849113   -1.123046
  -45.850971   -1.128779
  -45.853249   -1.128075
  -45.856609   -1.117029
  -45.858437   -1.117478
  -45.860332   -1.129413
  -45.871025   -1.124065
  -45.876961   -1.124489
  -45.876518   -1.127019
  -45.867649   -1.132126
  -45.864250   -1.136740
  -45.861561   -1.145257
  -45.862045   -1.150078
  -45.864346   -1.153281
  -45.876900   -1.154355 f
  -46.059124   -1.111935
  -46.053093   -1.133496
  -46.056519   -1.125592
  -46.063042   -1.119192
  -46.064575   -1.112937
  -46.069241   -1.105676
  -46.068275   -1.099807
  -46.065411   -1.096214
  -46.061062   -1.095112
  -46.057064   -1.099034
  -46.053436   -1.106517
  -46.052441   -1.119682
  -46.049419   -1.128219
  -46.049580   -1.131986
  -46.053093   -1.133496 f
  -46.026302   -1.116897
  -46.030136   -1.125040
  -46.031635   -1.121713
  -46.030445   -1.117305
  -46.025337   -1.110544
  -46.022629   -1.111137
  -46.021553   -1.113842
  -46.023945   -1.121822
  -46.030136   -1.125040 f
  -45.788864   -1.137223
  -45.787674   -1.153733
  -45.790642   -1.153486
  -45.792809   -1.132797
  -45.787060   -1.124790
  -45.785004   -1.124342
  -45.784103   -1.126875
  -45.785511   -1.133988
  -45.785110   -1.143869
  -45.785835   -1.150757
  -45.787674   -1.153733 f
  -45.629852   -1.171989
  -45.694149   -1.370475
  -45.695957   -1.367019
  -45.692963   -1.362211
  -45.690525   -1.360735
  -45.687698   -1.359024
  -45.681255   -1.349639
  -45.686218   -1.338583
  -45.687550   -1.331681
  -45.686390   -1.328472
  -45.677231   -1.322550
  -45.673550   -1.317516
  -45.674671   -1.313604
  -45.683048   -1.301378
  -45.680984   -1.299322
  -45.669811   -1.300994
  -45.649460   -1.293528
  -45.645782   -1.288723
  -45.645077   -1.284822
  -45.647987   -1.278682
  -45.652073   -1.270077
  -45.650436   -1.263193
  -45.644920   -1.255873
  -45.638912   -1.241892
  -45.643646   -1.231067
  -45.645622   -1.216352
  -45.644596   -1.195451
  -45.648418   -1.184631
  -45.648151   -1.177050
  -45.642796   -1.159207
  -45.642574   -1.158473
  -45.643452   -1.152266
  -45.642513   -1.146987
  -45.638844   -1.143332
  -45.629032   -1.143847
  -45.625816   -1.139960
  -45.626724   -1.138576
  -45.635612   -1.136688
  -45.638565   -1.133915
  -45.634197   -1.128426
  -45.624832   -1.125952
  -45.616177   -1.128987
  -45.609680   -1.151997
  -45.610889   -1.164626
  -45.613678   -1.174029
  -45.618938   -1.176527
  -45.619270   -1.177093
  -45.625385   -1.187518
  -45.632038   -1.193914
  -45.634357   -1.201252
  -45.633720   -1.209526
  -45.636787   -1.228348
  -45.626808   -1.239893
  -45.625694   -1.245643
  -45.626896   -1.256894
  -45.630138   -1.265836
  -45.636559   -1.271084
  -45.637775   -1.285552
  -45.639130   -1.290440
  -45.644058   -1.308264
  -45.643875   -1.316306
  -45.634232   -1.348529
  -45.636768   -1.353570
  -45.650043   -1.360387
  -45.694149   -1.370475 f
  -45.816181   -1.142714
  -45.817394   -1.163207
  -45.829906   -1.156701
  -45.831711   -1.153014
  -45.828701   -1.144992
  -45.829365   -1.141082
  -45.827293   -1.138108
  -45.822266   -1.136529
  -45.809887   -1.126724
  -45.803730   -1.127449
  -45.799187   -1.130691
  -45.808804   -1.137068
  -45.810188   -1.140047
  -45.803131   -1.142614
  -45.806107   -1.144665
  -45.812584   -1.160479
  -45.817394   -1.163207 f
  -45.834141   -1.170874
  -45.835979   -1.181707
  -45.839848   -1.179846
  -45.837936   -1.164694
  -45.833817   -1.162421
  -45.830856   -1.163128
  -45.828823   -1.167276
  -45.829067   -1.170031
  -45.835979   -1.181707 f
  -45.748692   -1.168775
  -45.744415   -1.171214
  -45.753540   -1.170932
  -45.755135   -1.169775
  -45.750767   -1.164515
  -45.747112   -1.163388
  -45.743034   -1.168696
  -45.744415   -1.171214 f
  -46.090321   -1.193552
  -46.090229   -1.203636
  -46.092129   -1.201359
  -46.093159   -1.185683
  -46.088776   -1.187300
  -46.088108   -1.190848
  -46.087799   -1.198793
  -46.090229   -1.203636 f
  -45.840500   -1.192602
  -45.837456   -1.200997
  -45.844040   -1.194755
  -45.844250   -1.191537
  -45.841938   -1.186267
  -45.839428   -1.186052
  -45.837162   -1.189511
  -45.836296   -1.197327
  -45.837456   -1.200997 f
  -45.554527   -1.214597
  -45.592632   -1.250654
  -45.597191   -1.249938
  -45.598545   -1.246485
  -45.597610   -1.242814
  -45.579006   -1.220173
  -45.576912   -1.212144
  -45.570969   -1.210568
  -45.570263   -1.206437
  -45.582760   -1.196488
  -45.583424   -1.192119
  -45.581127   -1.189605
  -45.576782   -1.187562
  -45.567421   -1.186465
  -45.563091   -1.187868
  -45.558830   -1.190868
  -45.547630   -1.198751
  -45.541481   -1.200854
  -45.536251   -1.204788
  -45.527447   -1.222986
  -45.528149   -1.226429
  -45.531826   -1.231233
  -45.536629   -1.233045
  -45.561249   -1.228543
  -45.567432   -1.232414
  -45.573601   -1.233988
  -45.585995   -1.246785
  -45.592632   -1.250654 f
  -45.688885   -1.225241
  -45.688107   -1.265507
  -45.695854   -1.263394
  -45.696518   -1.259944
  -45.699017   -1.257632
  -45.706020   -1.244726
  -45.708477   -1.234373
  -45.708210   -1.227711
  -45.704941   -1.221393
  -45.695759   -1.203659
  -45.693466   -1.202064
  -45.689362   -1.202087
  -45.687946   -1.193825
  -45.684525   -1.193845
  -45.670773   -1.225398
  -45.666672   -1.226341
  -45.664185   -1.230720
  -45.666756   -1.241964
  -45.669754   -1.247920
  -45.682381   -1.261633
  -45.688107   -1.265507 f
  -45.796349   -1.217436
  -45.795895   -1.237312
  -45.803383   -1.229227
  -45.804668   -1.214515
  -45.800510   -1.205119
  -45.796158   -1.201928
  -45.796410   -1.206292
  -45.795055   -1.209058
  -45.791180   -1.209539
  -45.786457   -1.222433
  -45.788338   -1.232301
  -45.792469   -1.236642
  -45.795895   -1.237312 f
  -45.866436   -1.211142
  -45.868584   -1.217584
  -45.869942   -1.215278
  -45.867382   -1.206333
  -45.865097   -1.206117
  -45.863289   -1.209344
  -45.866756   -1.216905
  -45.868584   -1.217584 f
  -46.130577   -1.224104
  -46.138309   -1.230405
  -46.138756   -1.227900
  -46.136734   -1.223482
  -46.128269   -1.219189
  -46.121609   -1.219939
  -46.120548   -1.221809
  -46.131886   -1.229067
  -46.138309   -1.230405 f
  -45.651196   -1.247618
  -45.655628   -1.252366
  -45.655838   -1.248689
  -45.651020   -1.244350
  -45.647141   -1.243913
  -45.647846   -1.248274
  -45.651058   -1.251702
  -45.655628   -1.252366 f
  -45.799084   -1.254820
  -45.802872   -1.260476
  -45.803772   -1.258403
  -45.801689   -1.253361
  -45.795967   -1.250407
  -45.794838   -1.252252
  -45.796227   -1.255690
  -45.802872   -1.260476 f
  -45.672215   -1.284273
  -45.679821   -1.295423
  -45.687115   -1.293313
  -45.689377   -1.289394
  -45.690258   -1.284104
  -45.687241   -1.274701
  -45.671192   -1.260548
  -45.666622   -1.259655
  -45.664345   -1.260817
  -45.663021   -1.268867
  -45.660759   -1.273015
  -45.655075   -1.276953
  -45.653042   -1.280641
  -45.654434   -1.284998
  -45.660172   -1.290710
  -45.669319   -1.294563
  -45.679821   -1.295423 f
  -45.542469   -1.297625
  -45.546600   -1.307431
  -45.547958   -1.304896
  -45.547672   -1.294329
  -45.545826   -1.289973
  -45.541962   -1.293212
  -45.538769   -1.293689
  -45.536732   -1.296917
  -45.542946   -1.306763
  -45.546600   -1.307431 f
  -45.691128   -1.311168
  -45.687481   -1.319275
  -45.695667   -1.313254
  -45.698151   -1.308644
  -45.696018   -1.293722
  -45.694645   -1.293270
  -45.691921   -1.295813
  -45.688789   -1.307319
  -45.682209   -1.314939
  -45.683369   -1.317919
  -45.687481   -1.319275 f
  -45.632462   -1.325226
  -45.631893   -1.337742
  -45.634605   -1.332902
  -45.635708   -1.325314
  -45.632923   -1.317287
  -45.630859   -1.315461
  -45.629723   -1.316156
  -45.629070   -1.322134
  -45.629826   -1.335227
  -45.631893   -1.337742 f
  -45.490204   -1.351538
  -45.492569   -1.362874
  -45.495529   -1.361250
  -45.497776   -1.354804
  -45.489044   -1.343133
  -45.485390   -1.342693
  -45.484261   -1.344997
  -45.485687   -1.356479
  -45.489143   -1.362434
  -45.492569   -1.362874 f
  -45.644451   -1.367236
  -45.648968   -1.372112
  -45.651920   -1.369797
  -45.651455   -1.367732
  -45.639790   -1.363433
  -45.637520   -1.365973
  -45.642799   -1.371228
  -45.648968   -1.372112 f
  -45.416477   -1.414903
  -45.414379   -1.427408
  -45.418030   -1.426699
  -45.422997   -1.415873
  -45.420685   -1.410140
  -45.409473   -1.405146
  -45.408802   -1.407447
  -45.411842   -1.422137
  -45.414379   -1.427408 f
  -45.339001   -1.523745
  -45.332680   -1.568711
  -45.337662   -1.560642
  -45.369560   -1.547603
  -45.370911   -1.543689
  -45.349640   -1.490488
  -45.347347   -1.488662
  -45.341194   -1.490763
  -45.339100   -1.493012
  -45.337109   -1.495150
  -45.332367   -1.505976
  -45.328926   -1.502318
  -45.328880   -1.492896
  -45.327267   -1.489687
  -45.324299   -1.489933
  -45.317028   -1.497095
  -45.312965   -1.506308
  -45.312778   -1.514122
  -45.316273   -1.528812
  -45.325031   -1.545081
  -45.323727   -1.558647
  -45.325584   -1.564842
  -45.328568   -1.568273
  -45.332680   -1.568711 f
  -45.322861   -1.660071
  -45.328068   -1.743404
  -45.333313   -1.741767
  -45.344448   -1.731135
  -45.345531   -1.719178
  -45.342510   -1.708622
  -45.337791   -1.678309
  -45.323193   -1.634719
  -45.314812   -1.602588
  -45.305641   -1.595053
  -45.300854   -1.595767
  -45.296757   -1.598547
  -45.289059   -1.611686
  -45.276123   -1.627382
  -45.274101   -1.634517
  -45.276676   -1.647144
  -45.279434   -1.650806
  -45.284229   -1.651471
  -45.289940   -1.650441
  -45.299973   -1.648631
  -45.310486   -1.651333
  -45.313011   -1.653848
  -45.314182   -1.659358
  -45.311954   -1.670631
  -45.312485   -1.686027
  -45.308861   -1.692021
  -45.309597   -1.702360
  -45.306042   -1.722144
  -45.308586   -1.728566
  -45.320744   -1.739304
  -45.328068   -1.743404 f
  -45.274460   -1.678308
  -45.288937   -1.726371
  -45.295773   -1.723347
  -45.300320   -1.718956
  -45.301670   -1.715502
  -45.299065   -1.696440
  -45.300171   -1.689309
  -45.304916   -1.678712
  -45.306240   -1.669742
  -45.304607   -1.663085
  -45.301395   -1.659884
  -45.296825   -1.659219
  -45.288624   -1.662480
  -45.281544   -1.662286
  -45.262798   -1.644010
  -45.260208   -1.641484
  -45.257236   -1.640809
  -45.250694   -1.657162
  -45.244797   -1.665006
  -45.243008   -1.672829
  -45.243717   -1.677882
  -45.246021   -1.682237
  -45.250607   -1.686120
  -45.260674   -1.690205
  -45.275295   -1.691737
  -45.279644   -1.693783
  -45.282642   -1.699513
  -45.281353   -1.716298
  -45.282524   -1.722497
  -45.285282   -1.725701
  -45.288937   -1.726371 f
  -44.737091   -1.674718
  -44.736160   -1.682880
  -44.745037   -1.676634
  -44.743427   -1.673424
  -44.736103   -1.669321
  -44.731533   -1.668422
  -44.729713   -1.670039
  -44.730415   -1.674173
  -44.728832   -1.677857
  -44.731590   -1.682441
  -44.736160   -1.682880 f
  -44.603088   -1.794235
  -44.614796   -1.820639
  -44.623474   -1.820140
  -44.625519   -1.818292
  -44.622463   -1.796700
  -44.613991   -1.791681
  -44.607780   -1.780446
  -44.603893   -1.778854
  -44.601135   -1.774729
  -44.597477   -1.773596
  -44.583382   -1.789057
  -44.585453   -1.793415
  -44.594147   -1.796595
  -44.605602   -1.806198
  -44.607899   -1.809636
  -44.607922   -1.815152
  -44.614796   -1.820639 f
  -44.695610   -1.792789
  -44.700169   -1.811293
  -44.713619   -1.805946
  -44.719536   -1.800863
  -44.716999   -1.795358
